dominant_biome,air,dirt,water,short_grass,grass_block,sand,tall_seagrass,oak_leaves,birch_leaves,oak_log,tall_grass,birch_log,kelp,kelp_plant,dark_oak_log,dark_oak_leaves,spruce_leaves,spruce_log,bush,sandstone,brown_mushroom,dandelion,podzol,red_mushroom_block,mushroom_stem,poppy,coarse_dirt,oxeye_daisy,emerald_ore,lily_pad,snow,acacia_leaves
cold_ocean,0.5469227269773185,0.02131979695431472,0.48581997533908755,0.0916030534351145,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.125,0.0,0.042105263157894736,0.03398926654740608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5597582374731916,0.3487309644670051,0.40032881216605015,0.0,0.0,0.05971223021582734,0.19298245614035087,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.05366726296958855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5631377136543836,0.4558375634517767,0.34862309905466504,0.06870229007633588,0.0,0.07697841726618705,0.08771929824561403,0.0,0.0,0.0,0.041666666666666664,0.0,0.031578947368421054,0.028622540250447227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5263534152206408,0.43807106598984774,0.15117139334155363,0.2900763358778626,0.0,0.11438848920863309,0.12280701754385964,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5117631767076103,0.4964467005076142,0.1524866420057542,0.0,0.0,0.26258992805755393,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.007155635062611807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5089036199389094,0.3746192893401015,0.1265926839293054,0.0,0.0,0.19424460431654678,0.12280701754385964,0.0,0.0,0.0,0.0,0.0,0.16842105263157894,0.09838998211091235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5270358094495353,0.5177664974619289,0.1405672009864365,0.0,0.0,0.18201438848920864,0.19298245614035087,0.0,0.0,0.0,0.0,0.0,0.5052631578947369,0.35062611806797855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5481575355819848,0.40050761421319797,0.2219482120838471,0.31297709923664124,0.0,0.1712230215827338,0.2631578947368421,0.0,0.0,0.0,0.3333333333333333,0.0,0.6105263157894737,0.31305903398926654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.6050562162864755,0.4071065989847716,0.26798191533086724,0.22900763358778625,0.0,0.07913669064748201,0.17543859649122806,0.0,0.0,0.13043478260869565,0.20833333333333334,0.0,0.35789473684210527,0.29338103756708406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5727562227854682,0.2878172588832487,0.2720098643649815,0.022900763358778626,0.0,0.017266187050359712,0.22807017543859648,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.4927861181516865,0.1081218274111675,0.3652281134401973,0.0,0.0,0.007913669064748202,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.4631578947368421,0.370304114490161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5241437577175537,0.0,0.6670776818742293,0.10687022900763359,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.041666666666666664,0.0,0.06315789473684211,0.0626118067978533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beach,0.5042243452264898,0.09137055837563451,0.484504726674887,0.04580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beach,0.5407811789172678,0.1314720812182741,0.30028771064529386,0.0,0.0,0.13597122302158274,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030329289428076257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
river,0.5376291674790408,0.06700507614213198,0.3147554459515002,0.007633587786259542,0.0,0.017985611510791366,0.15789473684210525,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5294729316955872,0.14822335025380712,0.30036991368680643,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.40608228980322003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5516669916162995,0.0817258883248731,0.34656802301685163,0.0,0.004228329809725159,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.15026833631484796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.49681549359849225,0.05736040609137056,0.4758734073160707,0.015267175572519083,0.0,0.0,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5013322934945084,0.12131979695431472,0.40854911631730373,0.0,0.0,0.0014388489208633094,0.12280701754385964,0.0,0.0,0.0,0.0,0.0,0.35789473684210527,0.3434704830053667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_ocean,0.5070514070319101,0.10203045685279188,0.31483764899301275,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.041666666666666664,0.0,0.16842105263157894,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
